loan_id,age,gender,education,employment_status,employment_years,dependents,applicant_income,coapplicant_income,total_income,loan_amount,loan_term_months,credit_score,existing_emis,monthly_obligations,dti_ratio,collateral_value,loan_to_value,property_area,loan_status
LN002917,45,Male,Graduate,Salaried,5.0,1,41453,0.0,41453,132910,180,772.0,2,12359,3.7914,293591.0,0.4527,Urban,Approved
LN002918,40,Male,Not Graduate,Salaried,8.0,0,37563,,37563,120282,240,706.0,0,0,0.1601,63888.0,1.8827,Urban,Approved
LN002919,54,Female,Graduate,Salaried,2.0,3,36607,21530.0,58137,224747,84,702.0,2,10003,2.6169,285829.0,0.7863,Urban,Approved
LN002920,46,Female,Not Graduate,Salaried,7.0,3,56682,14700.0,71382,325784,360,676.0,0,0,0.152,332225.0,0.9806,Rural,Approved
LN002921,25,Female,Graduate,Self-Employed,7.0,3,52173,1549.0,53722,119831,360,707.0,2,18983,4.3144,168935.0,0.7093,Urban,Approved
LN002922,55,Male,Not Graduate,Self-Employed,10.0,3,62516,0.0,62516,188156,240,719.0,2,9506,1.975,182635.0,1.0302,Rural,Rejected
LN002923,48,Female,Graduate,Salaried,14.0,0,27776,16839.0,44615,184800,36,490.0,2,15098,5.4415,108856.0,1.6977,Urban,Rejected
LN002924,49,Female,Not Graduate,Self-Employed,12.0,1,77008,0.0,77008,191696,240,690.0,1,9713,1.6379,190503.0,1.0063,Urban,Rejected
LN002925,29,Male,Graduate,Unemployed,0.0,1,15244,5202.0,20446,34648,84,791.0,2,7165,4.447,39060.0,0.887,Rural,Rejected
LN002926,58,Male,Graduate,Business,7.0,0,14685,0.0,14685,43199,36,656.0,2,10368,9.4521,105510.0,0.4094,Urban,Rejected
LN002927,26,Male,Graduate,Salaried,7.0,3,32154,,41992,205927,180,717.0,0,0,0.3269,222051.0,0.9274,Rural,Approved
LN002928,39,Female,Not Graduate,Salaried,1.0,2,25237,0.0,25237,94923,240,617.0,1,5322,2.7184,65436.0,1.4506,Semiurban,Rejected
LN002929,64,Female,Not Graduate,Salaried,0.0,0,42928,28693.0,71621,302393,360,502.0,0,0,0.1406,418111.0,0.7232,Semiurban,Rejected
LN002930,31,Male,Graduate,Salaried,17.0,0,41993,0.0,41993,77863,36,588.0,1,9040,3.2011,179518.0,0.4337,Rural,Rejected
LN002931,22,Female,Graduate,Salaried,13.0,1,49203,14891.0,64094,214795,60,850.0,1,7728,2.117,380180.0,0.565,Urban,Approved
LN002932,64,Male,Not Graduate,Salaried,16.0,0,29757,0.0,29757,135946,360,850.0,3,12921,5.3626,184581.0,0.7365,Rural,Rejected
LN002933,64,Male,Not Graduate,Salaried,3.0,0,38634,0.0,38634,176923,60,625.0,2,18167,6.5585,414091.0,0.4273,Semiurban,Rejected
LN002934,29,Male,Graduate,Self-Employed,4.0,2,44547,29664.0,74211,365743,180,678.0,1,4499,1.0559,470853.0,0.7768,Rural,Rejected
LN002935,41,Male,Not Graduate,Salaried,4.0,3,19160,0.0,19160,84045,60,759.0,1,11440,8.0418,191470.0,0.4389,Semiurban,Rejected
LN002936,44,Male,Graduate,Salaried,3.0,3,22737,0.0,22737,103660,36,656.0,0,0,1.5195,159004.0,0.6519,Semiurban,Rejected
LN002937,54,Male,Graduate,Salaried,10.0,1,10696,30378.0,41074,91122,60,701.0,1,6629,2.3802,204501.0,0.4456,Urban,Approved
LN002938,42,Male,Graduate,Self-Employed,6.0,1,86533,0.0,86533,137697,60,804.0,2,11107,1.8584,267004.0,0.5157,Urban,Approved
LN002939,23,Male,Not Graduate,Self-Employed,4.0,3,23724,0.0,23724,90017,60,684.0,3,27047,14.4396,163467.0,0.5507,Urban,Rejected
LN002940,32,Female,Graduate,Unemployed,0.0,2,8052,0.0,8052,31518,36,693.0,0,0,1.304,71994.0,0.4378,Urban,Rejected
LN002941,48,Male,Graduate,Unemployed,0.0,2,17715,17278.0,34993,164847,24,643.0,3,29315,12.4081,410702.0,0.4014,Semiurban,Rejected
LN002942,50,Male,Graduate,Self-Employed,2.0,3,41319,0.0,41319,142554,84,593.0,1,10020,3.4029,327567.0,0.4352,Semiurban,Rejected
LN002943,46,Female,Graduate,Business,7.0,1,114144,0.0,114144,340639,84,,2,10103,1.4884,254152.0,1.3403,Semiurban,Rejected
LN002944,41,Male,Graduate,Salaried,9.0,0,33656,0.0,33656,160549,240,760.0,2,17522,6.4856,144128.0,1.1139,Semiurban,Approved
LN002945,48,Female,Graduate,Self-Employed,8.0,3,62036,0.0,62036,136252,240,591.0,0,0,0.1097,,0.4086,Semiurban,Rejected
LN002946,46,Female,Not Graduate,Self-Employed,12.0,1,48222,0.0,48222,151434,36,495.0,2,16254,5.0915,202996.0,0.746,Semiurban,Rejected
LN002947,53,Male,Graduate,Self-Employed,0.0,2,23855,29003.0,52858,87332,240,428.0,0,0,0.0824,77916.0,1.1208,Rural,Rejected
LN002948,41,Female,Graduate,Salaried,24.0,1,68381,17419.0,85800,367324,84,673.0,0,0,0.6115,283251.0,1.2968,Rural,Rejected
LN002949,55,Female,Not Graduate,Salaried,13.0,0,54768,0.0,54768,201707,120,645.0,3,17698,4.2458,118752.0,1.6986,Urban,Rejected
LN002950,54,Female,Not Graduate,Salaried,8.0,0,36649,0.0,36649,92178,36,786.0,2,6657,3.0179,109791.0,0.8396,Urban,Approved
LN002951,61,Female,Graduate,Self-Employed,14.0,0,31558,0.0,31558,106886,120,632.0,2,12649,5.1482,54082.0,1.9764,Semiurban,Rejected
LN002952,38,Male,Graduate,Unemployed,0.0,0,5649,39358.0,45007,175758,24,762.0,0,0,1.9525,189714.0,0.9264,Rural,Rejected
LN002953,31,Female,Not Graduate,Salaried,8.0,0,35180,0.0,35180,150209,12,589.0,0,0,4.2696,258421.0,0.5813,Semiurban,Rejected
LN002954,43,Male,Graduate,Business,5.0,2,41505,0.0,41505,77247,360,693.0,2,20728,6.0548,48059.0,1.6073,Semiurban,Rejected
LN002955,42,Male,Graduate,Salaried,9.0,4,39550,23430.0,62980,136918,240,608.0,0,0,0.1086,120454.0,1.1367,Semiurban,Approved
LN002956,37,Male,Graduate,Business,10.0,3,130329,32950.0,163279,543662,60,634.0,0,0,0.6659,1234392.0,0.4404,Urban,Approved
LN002957,25,Male,Not Graduate,Business,10.0,0,58710,15580.0,74290,296120,84,425.0,0,0,0.5694,305536.0,0.9692,Semiurban,Rejected
LN002958,64,Male,Graduate,Salaried,12.0,3,60034,0.0,60034,274956,36,550.0,1,9649,3.4552,413020.0,0.6657,Semiurban,Rejected
LN002959,31,Female,Not Graduate,Salaried,7.0,1,23451,31859.0,55310,188400,36,612.0,0,0,1.1353,124967.0,1.5076,Rural,Rejected
LN002960,50,Female,Graduate,Salaried,9.0,2,55445,0.0,55445,142289,180,612.0,2,18773,4.234,244641.0,0.5816,Semiurban,Rejected
LN002961,35,Male,Not Graduate,Unemployed,0.0,0,15544,0.0,15544,69984,180,715.0,0,0,0.2995,104016.0,0.6728,Rural,Approved
LN002962,47,Female,Graduate,Salaried,10.0,1,55792,0.0,55792,271309,180,570.0,0,0,0.3241,476273.0,0.5697,Urban,Approved
LN002963,55,Female,Graduate,Self-Employed,13.0,3,65912,0.0,65912,156324,24,716.0,2,14542,3.8333,183328.0,0.8527,Rural,Rejected
LN002964,53,Male,Graduate,Salaried,14.0,1,38874,27331.0,66205,238840,180,507.0,0,0,0.2403,275982.0,0.8654,Rural,Rejected
LN002965,40,Male,Graduate,Business,4.0,0,117083,0.0,117083,307366,12,694.0,2,11231,3.7762,568989.0,0.5402,Urban,Rejected
LN002966,36,Female,Graduate,Salaried,10.0,1,42274,15808.0,58082,261859,360,617.0,0,0,0.1502,331100.0,0.7909,Semiurban,Approved
LN002967,54,Female,Not Graduate,Salaried,4.0,0,41610,0.0,41610,121926,240,566.0,0,0,0.1465,261664.0,0.466,Semiurban,Rejected
LN002968,22,Female,Not Graduate,Salaried,0.0,2,25482,23300.0,48782,229210,360,729.0,1,8670,2.2892,401412.0,0.571,Urban,Rejected
LN002969,55,Female,Graduate,Salaried,11.0,3,26004,0.0,26004,82229,240,787.0,1,3911,1.9626,136432.0,0.6027,Semiurban,Rejected
LN002970,60,Male,Graduate,Salaried,14.0,2,47544,0.0,47544,193133,84,738.0,1,4115,1.6189,200904.0,0.9613,Rural,Rejected
LN002971,48,Male,Graduate,Self-Employed,0.0,3,46081,0.0,46081,124712,60,654.0,4,26343,7.4011,129882.0,0.9602,Urban,Rejected
LN002972,59,Female,Not Graduate,Salaried,1.0,3,51034,36262.0,87296,291908,120,781.0,1,8547,1.5092,526198.0,0.5547,Rural,Approved
LN002973,26,Male,Graduate,Self-Employed,6.0,0,78832,0.0,78832,308741,240,692.0,0,0,0.1958,454537.0,0.6792,Urban,Approved
LN002974,29,Female,Not Graduate,Salaried,15.0,0,19610,0.0,19610,42477,180,637.0,0,0,0.1438,70015.0,0.6067,Urban,Approved
LN002975,40,Female,Graduate,Salaried,5.0,1,29199,0.0,29199,61608,84,550.0,2,19089,8.1463,114660.0,0.5373,Urban,Rejected
LN002976,21,Female,Graduate,Salaried,10.0,0,28234,22443.0,50677,91440,84,570.0,0,0,0.2576,126572.0,0.7224,Urban,Approved
LN002977,28,Female,Graduate,Self-Employed,4.0,2,92955,0.0,92955,254037,120,724.0,1,8807,1.4101,282603.0,0.8989,Urban,Approved
LN002978,43,Male,Graduate,Salaried,11.0,0,37922,0.0,37922,135097,120,607.0,1,6003,2.2556,222608.0,0.6069,Semiurban,Rejected
LN002979,23,Female,Not Graduate,Salaried,8.0,1,45233,0.0,45233,84972,180,559.0,0,0,0.1252,135918.0,0.6252,Urban,Rejected
LN002980,24,Female,Not Graduate,Self-Employed,0.0,1,35228,0.0,35228,71303,12,688.0,4,23186,9.9218,36196.0,1.9699,Semiurban,Rejected
LN002981,45,Female,Not Graduate,Salaried,0.0,1,40830,0.0,40830,173717,180,635.0,1,10305,3.3123,260695.0,0.6664,Semiurban,Rejected
LN002982,58,Female,Not Graduate,Self-Employed,4.0,2,40774,0.0,40774,123517,120,638.0,0,0,0.3028,,0.4906,Urban,Approved
LN002983,35,Male,Graduate,Salaried,2.0,3,12971,0.0,12971,23503,240,590.0,2,8461,7.9174,40232.0,0.5842,Urban,Rejected
LN002984,41,Female,Graduate,Salaried,3.0,0,31016,42966.0,73982,193580,84,444.0,1,9831,1.9683,110843.0,1.7464,Urban,Rejected
LN002985,55,Female,Not Graduate,Business,20.0,2,89288,47075.0,136363,425308,240,556.0,0,0,0.1559,1003181.0,0.424,Urban,Approved
LN002986,34,Male,Not Graduate,Salaried,2.0,0,91078,,108712,253058,360,519.0,1,6926,0.842,525267.0,0.4818,Semiurban,Rejected
LN002987,56,Female,Not Graduate,Salaried,0.0,0,20623,0.0,20623,79838,120,725.0,2,19466,11.7137,77739.0,1.027,Urban,Rejected
LN002988,32,Female,Graduate,Self-Employed,0.0,0,52424,19375.0,71799,310489,120,825.0,0,0,0.4324,480852.0,0.6457,Urban,Approved
LN002989,37,Female,Graduate,Salaried,0.0,1,43755,0.0,43755,184283,360,636.0,1,11410,3.2694,134435.0,1.3708,Urban,Rejected
LN002990,59,Male,Graduate,Self-Employed,5.0,2,75699,38785.0,114484,399210,60,418.0,3,33426,4.201,473690.0,0.8428,Semiurban,Rejected
LN002991,29,Female,Not Graduate,Business,19.0,0,65130,0.0,65130,201642,240,656.0,1,7442,1.5259,117689.0,1.7133,Semiurban,Rejected
LN002992,55,Female,Not Graduate,Self-Employed,5.0,1,40835,,40835,193692,180,766.0,3,31334,9.5242,316618.0,0.6118,Urban,Approved
LN002993,33,Male,Graduate,Salaried,1.0,0,51209,0.0,51209,97336,120,655.0,0,0,0.19,64378.0,1.5119,Semiurban,Approved
LN002994,35,Male,Graduate,Self-Employed,7.0,2,72882,0.0,72882,239645,60,695.0,1,8236,2.0137,550153.0,0.4356,Semiurban,Rejected
LN002995,38,Male,Graduate,Salaried,10.0,2,53122,47666.0,100788,264448,12,683.0,2,17813,4.7446,342156.0,0.7729,Urban,Approved
LN002996,53,Female,Graduate,Salaried,6.0,2,50197,0.0,50197,153541,180,637.0,0,0,0.2039,341601.0,0.4495,Semiurban,Approved
LN002997,26,Female,Graduate,Business,21.0,1,16599,24585.0,41184,154014,24,676.0,0,0,1.8698,227810.0,0.6761,Urban,Rejected
LN002998,47,Male,Not Graduate,Salaried,0.0,2,51053,28161.0,79214,279056,36,580.0,2,22478,4.5793,236647.0,1.1792,Urban,Rejected
LN002999,43,Male,Not Graduate,Salaried,6.0,0,42269,25382.0,67651,270421,180,649.0,1,7230,1.5489,276369.0,0.9785,Semiurban,Rejected
LN003000,47,Male,Not Graduate,Salaried,0.0,0,6480,13300.0,19780,30938,60,652.0,0,0,0.3124,49730.0,0.6221,Semiurban,Approved
LN003001,54,Female,Graduate,Unemployed,0.0,2,13026,0.0,13026,41438,180,478.0,1,8225,7.789,30088.0,1.3772,Rural,Rejected
LN003002,58,Male,Graduate,Salaried,10.0,2,33472,0.0,33472,131231,36,639.0,0,0,1.3068,,1.1642,Semiurban,Rejected
LN003003,34,Male,Not Graduate,Salaried,0.0,3,55296,19820.0,75116,321542,24,573.0,1,9510,3.6595,753768.0,0.4266,Urban,Rejected
LN003004,56,Male,Graduate,Self-Employed,11.0,4,49172,0.0,49172,93377,180,471.0,2,17625,4.4276,80663.0,1.1576,Rural,Rejected
LN003005,28,Female,Not Graduate,Self-Employed,5.0,3,69433,0.0,69433,181190,60,645.0,1,5588,1.4875,288940.0,0.6271,Urban,Rejected
LN003006,55,Male,Not Graduate,Salaried,6.0,4,47282,0.0,47282,167753,120,543.0,1,7892,2.3575,250393.0,0.67,Rural,Rejected
LN003007,39,Male,Graduate,Business,9.0,2,37256,0.0,37256,106128,36,621.0,0,0,0.9495,53258.0,1.9927,Urban,Rejected
LN003008,50,Female,Graduate,Salaried,,0,59976,0.0,59976,171867,84,655.0,2,14740,3.3585,308638.0,0.5569,Urban,Approved
LN003009,34,Male,Graduate,Salaried,5.0,0,27746,32979.0,60725,125460,24,682.0,3,10853,3.1776,233571.0,0.5371,Urban,Approved
LN003010,40,Male,Graduate,Salaried,0.0,3,26218,0.0,26218,59433,240,778.0,0,0,0.1131,52084.0,1.1411,Semiurban,Approved
LN003011,45,Female,Graduate,Self-Employed,6.0,0,80108,23729.0,103837,257849,12,429.0,4,23619,5.2127,368931.0,0.6989,Urban,Rejected
LN003012,60,Male,Not Graduate,Salaried,14.0,0,42658,0.0,42658,171109,360,640.0,1,8673,2.5734,400069.0,0.4277,Semiurban,Rejected
LN003013,44,Female,Not Graduate,Business,13.0,1,167199,0.0,167199,493835,84,753.0,3,25988,2.287,1228335.0,0.402,Urban,Approved
LN003014,34,Male,Graduate,Unemployed,0.0,1,5000,24348.0,29348,65627,24,607.0,1,4125,2.8046,149846.0,0.438,Urban,Rejected
LN003015,46,Female,Graduate,Salaried,13.0,2,50081,32260.0,82341,141592,360,668.0,2,22132,3.2827,91136.0,1.5536,Urban,Rejected
LN003016,58,Male,Graduate,Unemployed,0.0,2,12211,0.0,12211,42311,180,612.0,4,25025,24.8235,101942.0,0.415,Urban,Rejected
LN003017,43,Female,Graduate,Salaried,0.0,2,59019,30650.0,89669,198999,360,566.0,3,10850,1.5259,469638.0,0.4237,Semiurban,Rejected
LN003018,42,Male,Graduate,Salaried,5.0,2,61840,0.0,61840,220431,180,800.0,0,0,0.2375,252949.0,0.8714,Rural,Approved
LN003019,39,Male,Not Graduate,Business,8.0,1,109899,0.0,109899,374572,60,655.0,2,9890,1.7615,481535.0,0.7779,Semiurban,Rejected
LN003020,23,Female,Graduate,Self-Employed,12.0,0,68140,0.0,68140,182482,36,699.0,0,0,0.8925,237173.0,0.7694,Rural,Approved
LN003021,62,Female,Graduate,Business,19.0,3,80011,0.0,80011,185640,180,764.0,4,46425,7.1174,388470.0,0.4779,Urban,Approved
LN003022,39,Male,Graduate,Salaried,,1,40360,0.0,40360,122226,180,691.0,2,10112,3.2084,296907.0,0.4117,Urban,Approved
LN003023,29,Female,Graduate,Business,5.0,1,115915,25031.0,140946,377009,120,734.0,2,18667,1.8567,406732.0,0.9269,Rural,Rejected
LN003024,48,Male,Graduate,Business,8.0,2,103553,,130194,347333,84,680.0,3,16584,1.9096,859026.0,0.4043,Urban,Rejected
LN003025,40,Female,Graduate,Salaried,16.0,1,48781,33481.0,82262,394633,240,706.0,2,20738,3.265,978875.0,0.4031,Semiurban,Approved
LN003026,27,Male,Graduate,Business,6.0,1,77127,32689.0,109816,391694,180,596.0,0,0,0.2378,580985.0,0.6742,Semiurban,Approved
LN003027,34,Female,Not Graduate,Unemployed,0.0,0,5000,20807.0,25807,98352,36,664.0,2,15420,8.4405,210062.0,0.4682,Semiurban,Rejected
LN003028,29,Male,Not Graduate,Salaried,1.0,0,30557,0.0,30557,66547,360,615.0,1,7815,3.1413,88628.0,0.7509,Rural,Rejected
LN003029,39,Male,Not Graduate,Self-Employed,4.0,0,40874,0.0,40874,118572,60,656.0,2,15909,5.2508,233558.0,0.5077,Rural,Rejected
LN003030,34,Male,Graduate,Business,10.0,4,89546,45068.0,134614,323679,360,484.0,0,0,0.0801,498652.0,0.6491,Rural,Approved
LN003031,58,Male,Graduate,Business,16.0,2,124143,0.0,124143,588564,24,649.0,1,4097,2.7665,1140963.0,0.5158,Semiurban,Rejected
LN003032,56,Female,Graduate,Salaried,8.0,0,38857,25883.0,64740,201045,360,668.0,0,0,0.1034,138000.0,1.4568,Rural,Approved
LN003033,60,Female,Not Graduate,Self-Employed,8.0,2,33290,0.0,33290,156530,120,603.0,2,10151,4.1292,121593.0,1.2873,Semiurban,Rejected
LN003034,37,Female,Graduate,Unemployed,0.0,0,5000,0.0,5000,16290,36,692.0,2,19990,49.0608,13432.0,1.2128,Urban,Rejected
LN003035,50,Male,Graduate,Salaried,7.0,1,33448,26106.0,59554,292555,36,622.0,0,0,1.6374,678097.0,0.4314,Urban,Rejected
LN003036,29,Male,Graduate,Business,5.0,3,41045,0.0,41045,160657,120,678.0,4,29529,9.0243,297152.0,0.5407,Urban,Rejected
LN003037,53,Female,Not Graduate,Self-Employed,9.0,3,75704,0.0,75704,267607,120,770.0,1,7016,1.4656,400917.0,0.6675,Semiurban,Approved
LN003038,45,Female,Not Graduate,Salaried,13.0,2,50410,0.0,50410,190313,180,579.0,3,31580,7.7692,124789.0,1.5251,Urban,Rejected
LN003039,34,Male,Graduate,Salaried,14.0,3,28384,0.0,28384,52539,84,581.0,0,0,0.2642,84378.0,0.6227,Urban,Rejected
LN003040,31,Female,Not Graduate,Business,17.0,3,93730,16172.0,109902,405505,120,736.0,0,0,0.3689,345030.0,1.1753,Rural,Approved
LN003041,55,Female,Graduate,Salaried,10.0,2,41488,0.0,41488,106170,180,587.0,3,24962,7.3904,104260.0,1.0183,Rural,Rejected
LN003042,61,Female,Graduate,Salaried,12.0,3,24686,0.0,24686,103985,360,664.0,4,18441,9.1043,253405.0,0.4104,Semiurban,Rejected
LN003043,34,Male,Graduate,Salaried,,1,45728,0.0,45728,132932,360,628.0,0,0,0.0968,259595.0,0.5121,Urban,Approved
LN003044,50,Male,Graduate,Self-Employed,3.0,0,56931,5871.0,62802,285898,360,450.0,1,9080,1.8867,203682.0,1.4036,Urban,Rejected
LN003045,61,Male,Graduate,Salaried,5.0,3,52414,0.0,52414,145406,36,639.0,2,13921,4.1119,301880.0,0.4817,Urban,Rejected
LN003046,24,Male,Not Graduate,Self-Employed,2.0,0,52580,0.0,52580,131101,84,577.0,0,0,0.356,227001.0,0.5775,Urban,Approved
LN003047,24,Male,Not Graduate,Self-Employed,12.0,1,91149,0.0,91149,297853,36,664.0,1,8362,2.19,332045.0,0.897,Semiurban,Rejected
LN003048,48,Male,Graduate,Salaried,12.0,1,31354,0.0,31354,97329,180,714.0,1,4424,1.8999,130122.0,0.748,Urban,Approved
LN003049,28,Female,Graduate,Self-Employed,4.0,3,20193,21900.0,42093,71473,240,,0,0,0.0847,79997.0,0.8934,Urban,Rejected
LN003050,22,Male,Graduate,Self-Employed,0.0,0,60253,0.0,60253,252422,240,603.0,1,3488,0.904,438836.0,0.5752,Urban,Rejected
LN003051,61,Male,Graduate,Salaried,3.0,1,58045,42191.0,100236,287496,120,520.0,1,7490,1.1834,371653.0,0.7736,Semiurban,Rejected
LN003052,42,Female,Not Graduate,Business,2.0,1,35751,0.0,35751,111050,180,656.0,2,13666,4.7938,138579.0,0.8013,Rural,Rejected
LN003053,61,Female,Graduate,Salaried,12.0,2,36170,2272.0,38442,153292,84,636.0,0,0,0.5694,348027.0,0.4405,Rural,Rejected
LN003054,36,Female,Graduate,Salaried,7.0,1,48826,44048.0,92874,155010,180,683.0,2,20508,2.761,110823.0,1.3987,Urban,Rejected
LN003055,49,Male,Graduate,Salaried,4.0,2,6838,0.0,6838,16279,36,670.0,0,0,0.7932,24493.0,0.6646,Semiurban,Rejected
LN003056,50,Female,Graduate,Salaried,6.0,4,72983,0.0,72983,165749,36,665.0,0,0,0.757,193088.0,0.8584,Urban,Rejected
LN003057,32,Female,Graduate,Salaried,19.0,0,44140,0.0,44140,147622,120,604.0,1,5655,1.8718,79361.0,1.8601,Rural,Rejected
LN003058,55,Male,Not Graduate,Salaried,4.0,3,33776,35001.0,68777,309055,240,721.0,0,0,0.2246,301577.0,1.0248,Semiurban,Approved
LN003059,31,Female,Not Graduate,Salaried,6.0,1,52703,0.0,52703,167100,84,694.0,0,0,0.4529,246634.0,0.6775,Urban,Approved
LN003060,41,Male,Graduate,Self-Employed,4.0,1,55982,0.0,55982,144150,60,682.0,0,0,0.5149,256536.0,0.5619,Semiurban,Approved
LN003061,41,Male,Not Graduate,Salaried,3.0,2,32278,0.0,32278,59962,360,637.0,3,22637,8.4775,127041.0,0.472,Urban,Rejected
LN003062,25,Male,Not Graduate,Business,4.0,3,111152,15845.0,126997,191692,180,745.0,1,6711,0.7347,415978.0,0.4608,Semiurban,Approved
LN003063,40,Male,Graduate,Self-Employed,5.0,0,64498,0.0,64498,160579,60,682.0,2,11282,2.5969,300878.0,0.5337,Rural,Rejected
LN003064,57,Male,Graduate,Business,7.0,2,5000,0.0,5000,15626,60,665.0,1,5503,13.8312,23460.0,0.6661,Semiurban,Rejected
LN003065,23,Female,Graduate,Self-Employed,3.0,0,46018,0.0,46018,126486,36,530.0,1,5685,2.3985,182001.0,0.695,Rural,Rejected
LN003066,64,Male,Graduate,Self-Employed,0.0,1,41472,0.0,41472,128857,36,733.0,3,19820,6.7705,291187.0,0.4425,Urban,Rejected
LN003067,53,Female,Not Graduate,Self-Employed,0.0,2,46314,0.0,46314,140753,240,845.0,0,0,0.1518,322888.0,0.4359,Urban,Approved
LN003068,29,Female,Graduate,Self-Employed,11.0,0,63036,16147.0,79183,243534,240,613.0,0,0,0.1537,207256.0,1.175,Rural,Approved
LN003069,29,Male,Graduate,Salaried,,2,6729,0.0,6729,25893,360,612.0,1,9784,17.5747,35818.0,0.7229,Urban,Rejected
LN003070,24,Male,Graduate,Salaried,12.0,1,54509,0.0,54509,152716,84,611.0,1,3907,1.2603,320932.0,0.4759,Urban,Rejected
LN003071,55,Female,Graduate,Business,6.0,2,57988,12867.0,70855,309625,180,622.0,3,25203,4.5597,555224.0,0.5577,Semiurban,Rejected
LN003072,37,Female,Graduate,Self-Employed,6.0,2,74170,0.0,74170,319185,180,591.0,3,26186,4.5235,380684.0,0.8385,Rural,Rejected
LN003073,54,Male,Not Graduate,Salaried,10.0,2,31594,0.0,31594,72988,36,790.0,1,3399,2.0609,98807.0,0.7387,Semiurban,Approved
LN003074,44,Male,Graduate,Salaried,4.0,0,35230,0.0,35230,66756,180,,2,12305,4.3173,161782.0,0.4126,Rural,Approved
LN003075,52,Female,Graduate,Salaried,5.0,0,68252,0.0,68252,318533,60,665.0,1,9739,2.6455,652308.0,0.4883,Semiurban,Approved
LN003076,21,Male,Graduate,Salaried,0.0,3,24447,0.0,24447,51331,60,714.0,3,17238,8.8811,88320.0,0.5812,Semiurban,Rejected
LN003077,28,Female,Not Graduate,Unemployed,0.0,3,7397,27677.0,35074,132216,240,711.0,0,0,0.1882,326559.0,0.4049,Rural,Rejected
LN003078,43,Female,Graduate,Salaried,5.0,2,30166,17929.0,48095,217890,84,577.0,4,46264,12.1901,449219.0,0.485,Semiurban,Rejected
LN003079,60,Male,Graduate,Salaried,7.0,2,64144,0.0,64144,97371,240,635.0,0,0,0.0758,90930.0,1.0708,Semiurban,Approved
LN003080,32,Male,Graduate,Salaried,8.0,2,20190,24944.0,45134,109774,24,669.0,0,0,1.2158,109130.0,1.0059,Urban,Rejected
LN003081,32,Male,Graduate,Salaried,15.0,1,53033,0.0,53033,133068,180,702.0,0,0,0.1672,271255.0,0.4906,Semiurban,Approved
LN003082,35,Female,Graduate,Salaried,13.0,1,15696,45296.0,60992,238792,180,697.0,0,0,0.2609,152958.0,1.5612,Rural,Approved
LN003083,61,Male,Graduate,Business,9.0,2,29118,6598.0,35716,134257,240,650.0,2,23844,8.199,330839.0,0.4058,Rural,Rejected
LN003084,39,Male,Not Graduate,Business,6.0,0,48322,,48322,166023,240,494.0,1,3623,1.0713,315423.0,0.5264,Urban,Rejected
LN003085,46,Female,Graduate,Unemployed,0.0,3,8311,6397.0,14708,69053,60,528.0,3,18972,16.4172,55253.0,1.2498,Urban,Rejected
LN003086,49,Male,Graduate,Self-Employed,5.0,1,80607,31648.0,112255,556173,180,608.0,2,10595,1.4628,1340216.0,0.415,Rural,Rejected
LN003087,42,Male,Not Graduate,Self-Employed,3.0,1,49022,43642.0,92664,161023,60,735.0,0,0,0.3474,384952.0,0.4183,Urban,Approved
LN003088,60,Female,Graduate,Business,6.0,2,100579,0.0,100579,457691,36,653.0,3,21133,4.0381,245527.0,1.8641,Rural,Rejected
LN003089,41,Male,Graduate,Business,1.0,0,53733,0.0,53733,120717,60,643.0,1,3067,1.1341,143209.0,0.8429,Rural,Rejected
LN003090,58,Female,Graduate,Business,0.0,2,82522,20342.0,102864,209792,60,597.0,1,8023,1.3438,144590.0,1.4509,Urban,Rejected
LN003091,40,Female,Not Graduate,Business,4.0,2,121417,26159.0,147576,624773,36,633.0,3,18169,2.8885,487182.0,1.2824,Semiurban,Rejected
LN003092,49,Male,Not Graduate,Self-Employed,,0,70793,0.0,70793,263041,84,719.0,0,0,0.5307,527162.0,0.499,Rural,Rejected
LN003093,24,Male,Graduate,Salaried,1.0,1,48394,32113.0,80507,137612,240,647.0,0,0,0.0854,127150.0,1.0823,Urban,Approved
LN003094,27,Male,Graduate,Salaried,11.0,1,12195,13815.0,26010,58614,240,662.0,0,0,0.1126,58975.0,0.9939,Semiurban,Approved
LN003095,48,Female,Not Graduate,Self-Employed,1.0,2,39555,0.0,39555,157902,84,465.0,0,0,0.57,100814.0,1.5663,Rural,Rejected
